,A,P
7901,0.0758977,38.49
7902,0.0370181,-64.17
7903,0.0968099,5.712
7904,0.0526507,-55.362
7905,0.097199,7.41
7906,0.0344088,-65.922
7907,0.0982213,6.396
7908,0.03389,-67.14
7909,0.0790105,34.938
7910,0.0756841,-37.2
7911,0.0790029,34.146
7912,0.0731816,-37.854
7913,0.092423,-18.342
7914,0.0961461,15.078
7915,0.0461581,-58.776
7916,0.0974431,3.144
7917,0.0496447,-60.936
7918,0.0889592,-27.51
7919,0.0724111,43.662
7920,0.0498202,-57.234
7921,0.0927968,13.836
7922,0.00220491,17.778
7923,0.0960774,-14.19
7924,0.0636983,-48.294
7925,0.0972524,-15.3
7926,0.0544741,55.734
7927,0.097321,-16.284
7928,0.0650487,-47.472
7929,0.0887914,23.892
7930,0.0644994,-48.492
7931,0.0942388,-17.898
7932,0.0662999,45.24
7933,0.0480959,-58.452
7934,0.0989461,3.588
7935,0.0199052,72.384
7936,0.100716,2.472
7937,0.0240709,71.13
7938,0.0961919,13.014
7939,0.0626073,-48.072
7940,0.054848,54.93
7941,0.0609133,-48.876
7942,0.0570223,53.91
7943,0.0606921,-49.956
7944,0.0944066,13.164
7945,0.0481646,-58.584
7946,0.0581133,52.368
7947,0.0943074,-19.992
7948,0.073029,40.47
7949,0.0483477,-61.182
7950,0.0710225,39.96
7951,0.0438921,61.572
7952,0.0690999,-42.012
7953,0.0817266,31.782
7954,0.0411913,61.866
7955,0.0951085,-12.528
7956,0.0842671,-30.414
7957,0.0759358,40.584
7958,0.0460894,-60.582
7959,0.0747991,42.216
7960,0.0454714,-61.686
7961,0.0954289,12.21
7962,0.009018,70.71
7963,0.0988164,10.944
7964,0.0112763,72.348
7965,0.0449526,61.182
7966,0.0753713,-40.146
7967,0.081429,31.608
7968,0.0719457,-40.674
7969,0.0816503,33.138
7970,0.0712132,-41.67
7971,0.0464404,60.876
7972,0.0667882,-41.988
7973,0.0440753,-59.178
7974,0.0966649,-0.252
7975,0.0247957,70.74
7976,0.0968251,9.87
7977,0.0316699,67.914
7978,0.00835425,-72.75
7979,0.0285188,69.312
7980,0.0842366,-32.856
7981,0.0536807,-52.464
7982,0.0874562,21.156
7983,0.0136338,-75.564
7984,0.0966802,-9.666
7985,0.015503,-79.92
7986,0.0947347,18.582
7987,0.00963598,-73.032
7988,0.0958486,-8.67
7989,0.0904927,22.14
7990,0.0751271,-39.456
7991,0.0952001,-8.43
7992,0.03949,63.978
7993,0.0517046,55.524
7994,0.0906758,21.372
7995,0.052521,54.732
7996,0.0906758,-17.148
7997,0.0563509,53.412
7998,0.0638738,-50.712
7999,0.0932698,-16.896
8000,0.0547106,54.294
8001,0.0625234,-46.92
8002,0.0521319,56.022
8003,0.0641179,-48.39
8004,0.0886846,25.566
8005,0.0159532,-73.224
8006,0.0991826,-4.812
8007,0.0320284,68.052
8008,0.0779653,-35.124
8009,0.0342791,67.08
8010,0.0998006,-6.78
8011,0.03566,66.27
8012,0.10064,5.796
8013,0.0375063,65.406
8014,0.0954442,5.454
8015,0.0137711,73.758
8016,0.0945287,4.662
8017,0.0327303,-66.042
8018,0.0959477,3.582
8019,0.0522311,-57.624
8020,0.089623,-24.318
8021,0.0690236,46.554
8022,0.0517199,-57.378
8023,0.0506594,56.616
8024,0.00643924,-70.986
8025,0.0516665,55.794
8026,0.0693593,-45.672
8027,0.0861897,28.584
8028,0.0711217,-47.088
8029,0.0511096,56.49
8030,0.0682073,-44.406
8031,0.0972753,-14.1
8032,0.00721744,-77.58
8033,0.0517581,55.08
8034,0.0906987,-16.824
8035,0.00749972,72.192
8036,0.0914845,-17.922
8037,0.0525973,55.56
8038,0.0659947,-48.522
8039,0.0952687,-14.886
8040,0.00453952,59.298
8041,0.0535891,54.096
8042,0.0444643,-60.57
8043,0.0942159,12.876
8044,0.0016861,-7.686
8045,0.0943074,-17.724
8046,0.0522463,56.178
8047,0.094399,-7.374
8048,0.0536425,55.278
8049,0.022957,71.568
8050,0.0895696,-26.718
8051,0.0678639,44.946
8052,0.0508578,-56.454
8053,0.0952992,14.31
8054,0.00258638,19.554
8055,0.0953526,-13.266
8056,0.0516055,57.378
8057,0.0947728,-14.154
8058,0.0963292,16.428
8059,0.00251009,-58.674
8060,0.086617,26.646
8061,0.0668797,-45.576
8062,0.087029,25.77
8063,0.0217897,-73.014
8064,0.0958562,-13.2
8065,0.0175554,-70.986
8066,0.0714803,-43.494
8067,0.0884709,27.768
8068,0.070107,-44.37
8069,0.0368655,66.018
8070,0.0691915,-45.348
8071,0.0466845,58.128
8072,0.0853429,26.724
8073,0.0507662,56.73
8074,0.0663991,-47.082
8075,0.0843434,27.396
8076,0.0223008,-72.144
8077,0.0856481,26.406
8078,0.0166169,-74.502
8079,0.0348208,66.882
8080,0.0674672,-47.328
8081,0.0524371,55.77
8082,0.0799413,33.288
8083,0.0295564,-66.036
8084,0.0689855,45.24
8085,0.015915,73.806
8086,0.0904469,-25.488
8087,0.0941014,-16.434
8088,0.00482944,65.028
8089,0.0941243,12.276
8090,0.0622256,-48.672
8091,0.0956426,11.214
8092,0.0648122,-50.34
8093,0.0566256,53.04
8094,0.0408404,-60.408
8095,0.0564578,52.422
8096,0.0950093,-20.148
8097,0.0144501,74.232
8098,0.0921102,-20.79
8099,0.014351,74.598
8100,0.0233308,-73.5
8101,0.0174333,73.98
8102,0.0975728,-3.984
8103,0.0314486,67.95
8104,0.081635,-34.47
8105,0.0770116,39.474
8106,0.031212,68.76
8107,0.0973134,6.48
8108,0.0324786,68.046
8109,0.0790334,-31.848
8110,0.0355837,66.918
8111,0.0980916,-3.54
8112,0.032593,68.364
8113,0.0765462,38.712
8114,0.0303651,68.526
8115,0.0985646,-5.472
8116,0.0910573,-23.784
8117,0.0797353,36.738
8118,0.0860219,-24.114
8119,0.0671926,46.482
8120,0.0536044,-57.582
8121,0.0685277,45.534
8122,0.0581362,-56.244
8123,0.0933003,18.426
8124,0.00343324,-57.114
8125,0.0963979,17.214
8126,0.00210573,-30.528
8127,0.0877461,27.288
8128,0.0694356,-45.006
8129,0.0554507,55.428
8130,0.0949941,-16.242
8131,0.0184251,-73.884
8132,0.0946355,-17.19
8133,0.0164567,-74.04
8134,0.0635839,-47.346
8135,0.0843129,26.826
8136,0.102273,5.388
8137,0.0352557,65.172
8138,0.0963979,-6.132
8139,0.0155717,-73.056
8140,0.0244294,-68.892
8141,0.0987096,1.542
8142,0.019951,72.498
8143,0.0968862,0.828
8144,0.022194,71.688
8145,0.0708699,-40.362
8146,0.0800099,33.474
8147,0.0678029,-40.872
8148,0.0459216,61.014
8149,0.0973058,-2.016
8150,0.045296,60.558
8151,0.0753179,-41.136
8152,0.0414584,62.478
8153,0.0715642,39.738
8154,0.0242387,-70.62
8155,0.0947194,-12.9
8156,0.0451052,60.57
8157,0.0675359,-43.134
8158,0.0810018,30.852
8159,0.0816197,-33.408
8160,0.0735555,40.734
8161,0.0227891,-71.52
8162,0.0983052,-0.744
8163,0.0251771,-69.888
8164,0.0800862,30.924
8165,0.0228425,-69.966
8166,0.0944295,-10.866
8167,0.0249788,-73.008
8168,0.0979009,-0.738
8169,0.0292131,69.234
8170,0.0996175,-1.866
8171,0.0277253,-73.044
8172,0.0990453,-2.748
8173,0.0281526,69.834
8174,0.09726,-3.474
8175,0.0212785,-72.306
8176,0.101143,-2.076
8177,0.0324252,67.992
8178,0.0245744,-69.768
8179,0.034508,67.038
8180,0.0802388,-33.186
8181,0.0758595,38.046
8182,0.0419619,-62.712
8183,0.0619586,50.616
8184,0.0558779,-53.274
8185,0.0913701,20.46
8186,0.00627902,-64.956
8187,0.0913396,19.602
8188,0.0121384,-76.344
8189,0.0579302,-50.652
8190,0.0888982,20.466
8191,0.00675967,-61.236
8192,0.0965276,-7.854
8193,0.0389025,62.982
8194,0.0786214,-38.496
8195,0.0263673,-70.02
8196,0.0969167,-9.804
8197,0.0403445,63.162
8198,0.0939717,-10.434
8199,0.043648,62.022
8200,0.0915532,-11.1
8201,0.0417941,61.758
8202,0.0985188,-10.032
8203,0.0151749,74.382
8204,0.0927739,19.038
8205,0.00321199,-47.268
8206,0.0988088,-12.0
8207,0.0932317,19.104
8208,0.0751805,-42.378
8209,0.0276719,70.392
8210,0.0244523,-69.126
8211,0.0305635,69.378
8212,0.0729375,-40.956
8213,0.0286714,69.468
8214,0.0851827,-31.44
8215,0.0967412,-0.192
8216,0.0912557,22.374
8217,0.00900275,-71.31
8218,0.0869145,22.038
8219,0.0546954,-52.71
8220,0.0940404,20.34
8221,0.0747914,-41.148
8222,0.0969167,-10.188
8223,0.0310746,-70.056
8224,0.0945134,-10.86
8225,0.0283586,-70.248
8226,0.0932775,-11.67
8227,0.026024,-70.47
8228,0.0860753,30.126
8229,0.0241319,-70.98
8230,0.0973592,0.21
8231,0.0300981,69.306
8232,0.0825505,-30.372
8233,0.0978703,0.306
8234,0.0909657,22.95
8235,0.0696721,42.696
8236,0.044945,-61.038
8237,0.0744786,41.28
8238,0.0400698,-60.738
8239,0.0885396,-29.58
8240,0.0756154,41.694
8241,0.0472186,-59.124
8242,0.0713048,43.74
8243,0.0861516,-31.356
8244,0.0285493,69.6
8245,0.0844426,-32.142
8246,0.0736699,41.898
8247,0.0455401,-58.704
8248,0.0731511,41.208
8249,0.0979543,9.432
8250,0.0586779,-51.612
8251,0.0270311,-70.146
8252,0.101395,-1.482
8253,0.0261918,70.878
8254,0.0944448,11.724
8255,0.0708241,42.288
8256,0.0942464,-19.014
8257,0.00542453,65.478
8258,0.0925908,-19.794
8259,0.00942236,73.524
8260,0.0951009,8.958
8261,0.0396578,-62.118
8262,0.0971913,10.47
8263,0.00895697,72.78
8264,0.0934911,-19.95
8265,0.0603182,-54.81
8266,0.0943685,8.982
8267,0.0410922,-62.652
8268,0.0763173,37.608
8269,0.0815969,-35.064
8270,0.0368044,64.77
8271,0.0770574,-35.43
8272,0.0305024,67.176
8273,0.0801549,-36.972
8274,0.0776982,37.38
8275,0.0937123,16.554
8276,0.0624316,47.514
8277,0.0548785,-57.3
8278,0.064507,46.476
8279,0.0938039,-14.61
8280,0.0016327,16.812
8281,0.0854115,-26.628
8282,0.0645375,47.142
8283,0.0521014,-56.712
8284,0.0948873,16.92
8285,0.0629506,47.97
8286,0.0907369,-13.128
8287,0.0676579,46.524
8288,0.0878911,-25.398
8289,0.00213625,-3.576
8290,0.0983891,13.902
8291,0.0504305,-57.534
8292,0.0954289,13.338
8293,0.00469974,59.622
8294,0.0350268,65.454
8295,0.0612109,-48.606
8296,0.0391543,64.056
8297,0.0149003,-73.26
8298,0.101044,-5.664
8299,0.0328143,67.542
8300,0.0760045,-35.52
8301,0.0761342,38.118
8302,0.0487521,57.924
8303,0.089272,26.274
8304,0.0647206,-48.606
8305,0.0902944,25.308
8306,0.0684819,-47.112
8307,0.0121918,-73.902
8308,0.0969167,-7.146
8309,0.0526507,55.32
8310,0.0901113,-19.068
8311,0.0533068,54.558
8312,0.0632405,-49.53
8313,0.0889821,22.08
8314,0.0133286,-74.04
8315,0.0928884,23.286
8316,0.0796132,-38.322
8317,0.0907903,22.656
8318,0.0840306,31.392
8319,0.0737233,-40.824
8320,0.0824056,30.798
8321,0.0825505,-30.834
8322,0.08635,29.466
8323,0.0693593,-42.276
8324,0.0844121,31.326
8325,0.0024109,-19.89
8326,0.096375,-12.918
8327,0.0277253,-69.228
8328,0.0707021,-40.236
8329,0.026024,70.584
8330,0.0866323,-30.804
8331,0.0257798,70.314
8332,0.0856023,-31.71
8333,0.023285,-71.406
8334,0.0978703,-0.192
8335,0.0303041,68.622
8336,0.0853047,-30.684
8337,0.0560458,-50.364
8338,0.0980153,9.03
8339,0.0101929,73.602
8340,0.0880208,-21.18
8341,0.0148392,74.022
8342,0.0906835,20.94
8343,0.00737002,-68.4
8344,0.0635457,-50.082
8345,0.0897069,21.612
8346,0.0122758,-73.476
8347,0.0908055,20.622
8348,0.0117646,-74.922
8349,0.0917592,22.176
8350,0.00947577,-73.032
8351,0.0946507,-10.98
8352,0.00923926,-75.462
8353,0.0943227,-9.054
8354,0.0626607,50.604
8355,0.0595248,-50.364
8356,0.0546877,53.28
8357,0.0959783,-11.178
8358,0.0389483,62.652
8359,0.07618,-38.736
8360,0.0403368,61.818
8361,0.0767446,-39.936
8362,0.0857701,31.422
8363,0.0267946,-71.268
8364,0.0853581,30.654
8365,0.0287935,-69.33
8366,0.0981679,2.868
8367,0.0280381,-70.416
8368,0.0965962,2.136
8369,0.082665,32.652
8370,0.0312655,-70.752
8371,0.0027466,53.658
8372,0.0972905,11.202
8373,0.0453188,-60.096
8374,0.09623,10.428
8375,0.00762179,71.55
8376,0.0915914,-17.37
8377,0.0583346,-51.672
8378,0.0887837,22.326
8379,0.0103989,73.896
8380,0.0262147,-71.364
8381,0.0979161,0.642
8382,0.0303651,-70.512
8383,0.0703435,42.99
8384,0.0429385,-60.63
8385,0.0918279,12.792
8386,0.0589907,-51.102
8387,0.0569842,51.87
8388,0.0914464,-23.352
8389,0.0554965,-54.66
8390,0.0892262,-21.096
8391,0.060631,49.884
8392,0.0912099,-22.362
8393,0.0574496,51.75
8394,0.0572894,-51.942
8395,0.0936131,8.088
8396,0.0101929,72.81
8397,0.0226823,-71.07
8398,0.0958714,0.006
8399,0.0283357,69.06
8400,0.0832982,-30.468
8401,0.0675359,43.902
8402,0.0436785,-60.06
8403,0.0981679,-0.636
8404,0.0272828,70.758
8405,0.0975575,-1.494
8406,0.0270921,70.512
8407,0.09549,11.172
8408,0.0227052,72.264
8409,0.101395,-1.038
8410,0.044884,59.304
8411,0.101014,-1.95
8412,0.0271913,70.416
8413,0.0953832,11.124
8414,0.0317385,68.982
8415,0.0828252,-33.432
8416,0.0130692,72.924
8417,0.0472643,-60.294
8418,0.0985494,-0.612
8419,0.0901494,22.266
8420,0.0113831,-77.28
8421,0.0917821,21.228
8422,0.054436,-52.914
8423,0.0606844,49.572
8424,0.0942464,-14.1
8425,0.0211259,-72.288
8426,0.08635,28.212
8427,0.0644689,47.55
8428,0.0945592,-13.23
8429,0.047951,59.832
8430,0.093369,-14.046
8431,0.0497363,58.902
8432,0.00421146,-59.58
8433,0.095696,-11.292
8434,0.0657506,-45.426
8435,0.0975041,17.094
8436,0.00355531,-66.366
8437,0.0394824,-63.252
8438,0.0829701,-33.996
8439,0.0136796,74.4
8440,0.0800786,-34.644
8441,0.0850301,28.368
8442,0.0801091,-35.688
8443,0.0749898,38.67
8444,0.041939,-62.748
8445,0.0811391,37.062
8446,0.0917897,-24.204
8447,0.0782247,36.666
8448,0.0391848,-64.536
8449,0.0764165,38.43
8450,0.036072,-64.758
8451,0.0624316,48.33
8452,0.0575182,-53.01
8453,0.0505908,57.918
8454,0.0698323,-43.224
8455,0.0859685,28.032
8456,0.0796971,-32.832
8457,0.0282823,68.85
8458,0.100243,-4.956
8459,0.0888906,-25.326
8460,0.0981908,8.238
8461,0.0147706,74.664
8462,0.0880589,18.846
8463,0.0147782,74.082
8464,0.00173188,-39.69
8465,0.0991902,14.82
8466,0.0686193,45.738
8467,0.0539782,-55.728
8468,0.0693669,44.916
8469,0.0907598,-15.93
8470,0.0662007,46.806
8471,0.0892262,-25.47
8472,0.0683217,45.768
8473,0.0883794,-26.382
8474,0.0698705,44.808
8475,0.0875096,-30.336
8476,0.023491,71.13
8477,0.0880361,-28.398
8478,0.0037079,57.996
8479,0.0950551,14.298
8480,0.0464556,-60.138
8481,0.0968633,10.59
8482,0.0674977,44.346
8483,0.0898061,23.25
8484,0.00976568,73.11
8485,0.0901265,-17.94
8486,0.0530322,55.344
8487,0.046387,-58.848
8488,0.00958258,72.018
8489,0.0443347,-59.496
8490,0.0941396,13.602
8491,0.0666127,-47.79
8492,0.0893865,23.796
8493,0.0164491,-73.476
8494,0.0669103,-47.712
8495,0.0334475,66.198
8496,0.0976491,-7.938
8497,0.0338671,65.64
8498,0.080544,-35.586
8499,0.0793309,35.898
8500,0.0862966,-25.302
8501,0.0647206,46.02
8502,0.0859685,-26.292
8503,0.065331,45.192
8504,0.0909963,16.344
8505,0.00185395,-16.422
8506,0.0959325,12.258
8507,0.00335695,50.4
8508,0.0557482,-55.884
8509,0.0917439,15.906
8510,0.00421908,59.064
8511,0.0932317,-15.006
8512,0.00213625,-32.652
8513,0.0927434,-13.008
8514,0.00396731,53.94
8515,0.0951695,-17.178
8516,0.00192261,35.01
8517,0.095963,14.478
8518,0.0636525,-49.782
8519,0.0530779,54.39
8520,0.0444109,-60.396
8521,0.0145417,-74.232
8522,0.0622027,-48.396
8523,0.03772,64.536
8524,0.0763707,-38.514
8525,0.0404055,63.462
8526,0.0759892,-36.366
8527,0.0375292,63.624
8528,0.015442,-77.49
8529,0.0988317,-6.948
8530,0.0165864,-74.694
8531,0.0891728,21.864
8532,0.0796361,-40.158
8533,0.0232316,72.228
8534,0.0813832,-29.124
8535,0.0220796,72.468
8536,0.0350802,-67.5
8537,0.0675969,43.788
8538,0.0489047,-57.114
8539,0.071137,42.54
8540,0.0294648,-67.902
8541,0.0968251,1.35
8542,0.0285188,-68.922
8543,0.082375,32.742
8544,0.0241472,-67.854
8545,0.00742343,70.608
8546,0.0946507,11.088
8547,0.0632482,-50.31
8548,0.0928426,-19.5
8549,0.0624697,51.216
8550,0.0897145,-20.1
8551,0.0560992,53.574
8552,0.0574725,-50.13
8553,0.0897679,23.166
8554,0.0615847,-48.768
8555,0.0966344,11.364
8556,0.00440982,65.562
8557,0.0971379,10.41
8558,0.0467761,-61.692
8559,0.0990529,9.294
8560,0.0572817,-51.33
8561,0.0959096,8.754
8562,0.0574343,-52.572
8563,0.0881734,21.606
8564,0.0576708,-53.814
8565,0.0740056,38.94
8566,0.0939107,-22.722
8567,0.066834,48.396
8568,0.0918965,-23.502
8569,0.0189592,72.744
8570,0.0905614,-24.324
8571,0.0634999,49.524
8572,0.0950322,-14.274
8573,0.00265504,-41.238
8574,0.0945439,-12.33
8575,0.0495074,58.044
8576,0.00296785,-34.686
8577,0.0877614,28.458
8578,0.0212785,-73.332
8579,0.0967488,-1.83
8580,0.0910802,-22.656
8581,0.00717166,74.196
8582,0.0905232,-23.598
8583,0.063477,50.034
8584,0.0594714,-51.072
8585,0.0945058,19.74
8586,0.0141297,-77.664
8587,0.0991521,-7.788
8588,0.0100632,-73.38
8589,0.0427325,60.96
8590,0.0702138,-42.762
8591,0.0248491,70.914
8592,0.0258409,-71.706
8593,0.0963063,0.708
8594,0.0798573,-30.78
8595,0.0853047,29.328
8596,0.0248414,-69.636
8597,0.0851521,30.936
8598,0.0440524,61.308
8599,0.0965657,0.63
8600,0.0241777,70.494
8601,0.0984578,-0.528
8602,0.0274812,-71.238
8603,0.086144,28.338
8604,0.072289,-44.34
8605,0.0900578,27.042
8606,0.0246125,-72.834
8607,0.0709844,-43.968
8608,0.0853276,27.714
8609,0.0252916,-71.838
8610,0.0843968,29.424
8611,0.0204393,-70.05
8612,0.0863805,28.35
8613,0.0266649,-71.142
8614,0.100892,-2.148
8615,0.0286027,70.068
8616,0.0814443,-32.436
8617,0.0294267,69.474
8618,0.0927815,10.338
8619,0.0125657,73.062
8620,0.0996709,-2.076
8621,0.0920873,-23.112
8622,0.0584567,49.098
8623,0.0557406,-52.332
8624,0.093163,18.318
8625,0.0567172,-53.778
8626,0.0576174,49.926
8627,0.0348437,67.362
8628,0.0625615,48.402
8629,0.0544055,-55.626
8630,0.094193,18.162
8631,0.0640264,-48.678
8632,0.0819173,31.074
8633,0.0229188,-69.204
8634,0.0718312,-42.744
8635,0.0936513,17.46
8636,0.0983357,-0.378
8637,0.0455325,59.394
8638,0.0749593,-42.198
8639,0.0487978,58.182
8640,0.0619891,51.084
8641,0.057358,-51.924
8642,0.0447237,61.32
8643,0.0591052,-53.478
8644,0.0595248,50.04
8645,0.0960546,-11.052
8646,0.0577242,49.692
8647,0.0581896,-52.158
8648,0.098145,18.312
8649,0.00821692,-71.61
8650,0.0949559,-11.712
8651,0.00799567,-74.676
8652,0.0522921,-51.84
8653,0.0913472,20.868
8654,0.0996099,0.12
8655,0.0438464,60.12
8656,0.0747991,39.828
8657,0.0436556,-61.35
8658,0.0976033,9.18
8659,0.0852056,29.28
8660,0.0603716,51.102
8661,0.00856787,71.976
8662,0.0982213,9.96
8663,0.00932318,73.08
8664,0.0969014,9.21
8665,0.00572971,69.228
8666,0.0925527,-21.282
8667,0.0585711,-52.626
8668,0.0944905,7.674
8669,0.00759891,73.38
8670,0.0961461,9.246
8671,0.0110474,73.752
8672,0.0964742,8.304
8673,0.0125428,73.926
8674,0.0918965,-22.248
8675,0.0119095,73.086
8676,0.0896611,-22.968
8677,0.0767369,37.2
8678,0.0421603,-63.996
8679,0.0969396,6.99
8680,0.0895772,-24.984
8681,0.0631337,49.044
8682,0.0139161,74.784
8683,0.0991216,7.608
8684,0.0561373,-53.28
8685,0.0994267,6.666
8686,0.053612,-53.904
8687,0.0601351,49.512
8688,0.0551455,-55.482
8689,0.0898366,-21.912
8690,0.0757833,38.598
8691,0.0899282,-22.938
8692,0.0206071,73.35
8693,0.0893178,-23.868
8694,0.0108185,-81.642
8695,0.0968099,-13.776
8696,0.0476992,59.682
8697,0.0867467,26.25
8698,0.0696263,-46.602
8699,0.085732,28.002
8700,0.0656972,-47.016
8701,0.0888066,26.778
8702,0.0995641,5.784
8703,0.0390017,65.04
8704,0.0974278,-5.724
8705,0.0504763,56.712
8706,0.0989614,-6.852
8707,0.0396807,65.37
8708,0.0649571,46.476
8709,0.049927,-57.138
8710,0.0662541,45.57
8711,0.0850377,-29.49
8712,0.0233995,72.012
8713,0.0977407,2.136
8714,0.0261155,-70.296
8715,0.0824208,30.69
8716,0.0298387,-69.33
8717,0.0857396,29.46
8718,0.0733113,-43.05
8719,0.0954137,-11.868
8720,0.0038376,-45.0
8721,0.096848,-10.152
8722,0.0052872,-66.954
8723,0.0334628,67.488
8724,0.0833669,-31.626
8725,0.0317233,67.542
8726,0.0950551,-2.826
8727,0.0565569,56.052
8728,0.0956197,-3.816
8729,0.0520327,56.202
8730,0.0677648,-45.492
8731,0.0869298,28.404
8732,0.0193712,-70.584
8733,0.0966878,-1.554
8734,0.0914159,-22.842
8735,0.0163423,74.34
8736,0.0902257,-23.706
8737,0.0585635,50.568
8738,0.0566943,-53.538
8739,0.0942922,20.028
8740,0.00453952,-57.408
8741,0.0951314,-10.278
8742,0.0856099,-31.224
8743,0.0298005,68.22
8744,0.0725636,-43.332
8745,0.086205,28.272
8746,0.0686421,-43.77
8747,0.0310212,68.31
8748,0.0776906,-33.222
8749,0.0113068,74.868
8750,0.041405,-63.852
8751,0.0758748,39.318
8752,0.0427935,-61.704
8753,0.0968633,8.832
8754,0.00885016,71.472
8755,0.0959935,8.016
8756,0.0287019,69.558
8757,0.0820394,-33.78
8758,0.0759282,40.104
8759,0.0832219,-31.884
8760,0.0324175,67.842
8761,0.0976872,7.782
8762,0.0125809,73.986
8763,0.0419085,-61.83
8764,0.0974889,11.004
8765,0.0568774,-52.698
8766,0.0904927,21.126
8767,0.0578387,-54.132
8768,0.090302,20.298
8769,0.0111161,-80.406
8770,0.060303,-50.388
8771,0.0892339,23.484
8772,0.0708089,-40.398
8773,0.0908818,22.428
8774,0.00759891,-66.6
8775,0.0221254,-69.084
8776,0.100739,0.288
8777,0.0264055,69.876
8778,0.0848393,-29.736
8779,0.0984426,1.086
8780,0.0493319,-60.468
8781,0.0921102,14.136
8782,0.0440066,-60.3
8783,0.0575945,-52.068
8784,0.0881505,21.99
8785,0.0742803,-39.324
8786,0.0906606,20.832
8787,0.0751653,-40.56
8788,0.0979619,-9.762
8789,0.0275728,-68.328
8790,0.0977864,0.354
8791,0.0846486,-31.68
8792,0.00914007,71.154
8793,0.0794225,-31.974
8794,0.0807118,31.17
8795,0.0840917,-30.612
8796,0.0713353,40.956
8797,0.046242,-60.15
8798,0.0986409,-0.726
8799,0.0226518,71.298
8800,0.0898366,-28.722
8801,0.00826269,72.498
8802,0.0904622,-18.024
8803,0.0192643,-77.712
8804,0.0924153,-19.284
8805,0.0555346,52.26
8806,0.0936894,-20.442
8807,0.0103837,-70.23
8808,0.0988545,-7.344
8809,0.0902791,23.646
8810,0.01709,-74.25
8811,0.0800099,33.684
8812,0.0339587,66.03
8813,0.0779347,-37.332
8814,0.0349505,65.37
8815,0.0780339,-38.436
8816,0.0818181,35.556
8817,0.0784078,-39.588
8818,0.036835,63.882
8819,0.0788579,-37.536
8820,0.0799565,34.194
8821,0.0308915,-65.058
8822,0.0813146,33.192
8823,0.0298692,-66.036
8824,0.0631185,-48.648
8825,0.0899205,25.086
8826,0.0653234,-50.226
8827,0.0286561,-68.436
8828,0.0286027,70.506
8829,0.0321047,-67.194
8830,0.0207216,72.978
8831,0.0304567,-67.938
8832,0.0639653,45.264
8833,0.0457308,-58.32
8834,0.0701146,43.626
8835,0.0943685,-17.37
8836,0.067513,43.254
8837,0.0841146,-29.298
8838,0.0703435,42.09
8839,0.047272,-58.818
8840,0.0938344,12.024
8841,0.0487063,-60.462
8842,0.0844502,-29.73
8843,0.0978322,1.11
8844,0.0256654,71.58
8845,0.075417,-40.596
8846,0.0227357,72.174
8847,0.08635,-27.834
8848,0.0677495,43.77
8849,0.0509417,-57.654
8850,0.0872502,-27.312
8851,0.00400546,55.782
8852,0.0869298,-25.284
8853,0.080399,34.644
8854,0.0875783,-26.406
8855,0.067307,45.078
8856,0.0503619,-56.244
8857,0.0913243,17.388
8858,0.0669713,-46.728
8859,0.0963445,-13.308
8860,0.0966725,-7.164
8861,0.0316012,-66.378
8862,0.0810781,35.058
8863,0.0377047,65.004
8864,0.0765233,-35.646
8865,0.0686345,-45.816
8866,0.0842748,28.62
8867,0.0199662,-71.43
8868,0.101014,-2.172
8869,0.0239869,-71.13
8870,0.0528491,-53.646
8871,0.048363,57.252
8872,0.00698856,-71.892
8873,0.0952992,15.828
8874,0.0668111,-44.82
8875,0.0946279,17.598
8876,0.0024872,-21.348
8877,0.0960851,16.566
8878,0.0708241,-44.454
8879,0.0967793,-13.68
8880,0.0499804,59.334
8881,0.00371553,-47.106
8882,0.0967107,-10.644
8883,0.0437319,60.348
8884,0.100594,-0.582
8885,0.0231172,-72.744
8886,0.0871129,27.996
8887,0.0448458,58.974
8888,0.0720754,-42.762
8889,0.0290681,69.798
8890,0.0721669,-43.902
8891,0.0855718,30.312
8892,0.0713048,-44.892
8893,0.0849538,29.58
8894,0.0221559,-72.258
8895,0.100876,-1.422
8896,0.0835652,29.85
8897,0.0832677,-31.416
8898,0.0102845,73.398
8899,0.0861211,-20.88
8900,0.0160753,73.872
8901,0.0899892,-22.416
8902,0.0581286,51.498
8903,0.0954366,-9.282
8904,0.0124436,-75.546
8905,0.0631871,-51.18
8906,0.0120926,-77.262
8907,0.043175,-62.478
8908,0.0736089,40.764
8909,0.0265809,70.38
8910,0.0990834,-0.756
8911,0.0373461,-63.132
8912,0.0941243,9.558
8913,0.0117646,73.476
8914,0.0904851,-20.976
8915,0.058594,52.578
8916,0.0904469,-21.96
8917,0.0580981,52.008
8918,0.0897527,-22.89
8919,0.0649266,50.25
8920,0.011406,74.274
8921,0.09269,-20.136
8922,0.0587695,51.168
8923,0.0914235,-20.97
8924,0.0109025,73.746
8925,0.0902028,21.576
8926,0.0115433,74.226
8927,0.0880589,-22.56
8928,0.0733037,-40.488
8929,0.083344,30.894
8930,0.0760045,-41.994
8931,0.0941701,18.528
8932,0.100007,-2.13
8933,0.047539,59.748
8934,0.0952458,-14.07
8935,0.042763,60.138
8936,0.0918736,-14.652
8937,0.0484164,58.446
8938,0.0708394,-45.594
8939,0.0213319,-74.472
8940,0.0925832,-13.812
8941,0.0484469,57.15
8942,0.0661855,-43.68
8943,0.0862813,29.604
